Site,Animal,Population,ld14,brd14,lv14
Oyster Bay,114,N,1,0,0
Oyster Bay,115,N,1,0,0
Oyster Bay,116,N,1,0,0
Oyster Bay,117,N,1,0,0
Oyster Bay,118,N,1,0,0
Oyster Bay,119,N,1,0,0
Oyster Bay,120,N,1,0,0
Oyster Bay,121,N,1,0,0
Oyster Bay,122,N,1,0,0
Oyster Bay,123,N,1,0,0
Oyster Bay,124,N,1,0,0
Oyster Bay,125,N,1,0,0
Oyster Bay,126,N,1,0,0
Oyster Bay,127,N,1,0,0
Oyster Bay,128,N,1,0,0
Oyster Bay,129,N,1,0,0
Oyster Bay,130,N,1,0,0
Oyster Bay,131,N,1,0,0
Oyster Bay,132,N,1,0,0
Oyster Bay,133,N,1,0,0
Oyster Bay,134,N,1,0,0
Oyster Bay,135,N,1,0,0
Oyster Bay,136,N,1,0,0
Oyster Bay,137,N,1,0,0
Oyster Bay,138,N,1,0,0
Oyster Bay,139,N,1,0,0
Oyster Bay,140,N,1,0,0
Oyster Bay,141,N,1,0,0
Oyster Bay,142,N,1,0,0
Oyster Bay,143,N,1,0,0
Oyster Bay,144,N,1,0,0
Oyster Bay,145,N,1,0,0
Oyster Bay,146,N,1,0,0
Oyster Bay,147,N,1,0,0
Oyster Bay,148,N,1,0,0
Oyster Bay,149,N,1,0,0
Oyster Bay,150,N,1,0,0
Oyster Bay,151,N,1,0,0
Oyster Bay,152,N,1,0,0
Oyster Bay,153,N,1,0,0
Oyster Bay,154,N,1,0,0
Oyster Bay,155,N,1,0,0
Oyster Bay,156,N,1,0,0
Oyster Bay,157,N,1,0,0
Oyster Bay,158,N,1,0,0
Oyster Bay,159,N,1,0,0
Oyster Bay,160,N,1,0,0
Oyster Bay,161,N,1,0,0
Oyster Bay,162,N,1,0,0
Oyster Bay,163,N,1,0,0
Oyster Bay,164,N,1,0,0
Oyster Bay,165,N,1,0,0
Oyster Bay,166,N,1,0,0
Oyster Bay,167,N,1,0,0
Oyster Bay,168,N,1,0,0
Oyster Bay,169,N,1,0,0
Oyster Bay,170,N,1,0,0
Oyster Bay,171,N,1,0,0
Oyster Bay,172,N,1,0,0
Oyster Bay,173,N,1,0,0
Oyster Bay,174,N,1,0,0
Oyster Bay,175,N,1,0,0
Oyster Bay,176,N,1,0,0
Oyster Bay,177,N,1,0,0
Oyster Bay,178,N,1,0,0
Oyster Bay,179,N,1,0,0
Oyster Bay,180,N,1,0,0
Oyster Bay,181,N,1,0,0
Oyster Bay,182,N,1,0,0
Oyster Bay,183,N,1,0,0
Oyster Bay,184,N,1,0,0
Oyster Bay,185,N,1,0,0
Oyster Bay,186,N,1,0,0
Oyster Bay,187,N,1,0,0
Oyster Bay,188,N,1,0,0
Oyster Bay,189,N,1,0,0
Oyster Bay,190,N,1,0,0
Oyster Bay,191,N,1,0,0
Oyster Bay,192,N,1,0,0
Oyster Bay,193,N,1,0,0
Oyster Bay,194,N,1,0,0
Oyster Bay,195,N,1,0,0
Oyster Bay,196,N,1,0,0
Oyster Bay,197,N,1,0,0
Oyster Bay,198,N,1,0,0
Oyster Bay,199,N,1,0,0
Oyster Bay,200,N,1,0,0
Oyster Bay,201,N,1,0,0
Oyster Bay,202,N,0,0,0
Oyster Bay,203,N,0,0,0
Oyster Bay,204,N,0,0,0
Oyster Bay,205,N,0,0,0
Oyster Bay,206,N,0,0,0
Oyster Bay,207,N,0,0,0
Oyster Bay,208,N,0,0,0
Oyster Bay,209,N,0,0,0
Oyster Bay,210,N,0,0,0
Oyster Bay,211,N,0,0,0
Oyster Bay,212,N,0,0,0
Oyster Bay,213,N,0,0,0
Oyster Bay,214,N,0,0,0
Oyster Bay,215,N,0,0,0
Oyster Bay,216,N,0,0,0
Oyster Bay,217,N,0,0,0
Oyster Bay,218,N,0,0,0
Oyster Bay,219,N,0,0,0
Oyster Bay,220,N,0,0,0
Oyster Bay,221,N,0,0,0
Oyster Bay,222,N,0,0,0
Oyster Bay,223,N,0,0,0
Oyster Bay,224,N,0,0,0
Oyster Bay,225,N,0,0,0
Oyster Bay,226,N,0,0,0
Oyster Bay,227,N,0,0,0
Oyster Bay,228,N,0,0,0
Oyster Bay,229,N,0,0,0
Oyster Bay,230,N,0,0,0
Oyster Bay,231,N,0,0,0
Oyster Bay,232,N,0,0,0
Oyster Bay,233,N,0,0,0
Oyster Bay,234,N,0,0,0
Oyster Bay,235,N,0,0,0
Oyster Bay,236,N,0,0,0
Oyster Bay,237,N,0,0,0
Oyster Bay,238,N,0,0,0
Oyster Bay,239,N,0,0,0
Oyster Bay,240,N,0,0,0
Oyster Bay,241,N,0,0,0
Oyster Bay,242,N,0,0,0
Oyster Bay,243,N,0,0,0
Oyster Bay,244,N,0,0,0
Oyster Bay,245,N,0,0,0
Oyster Bay,246,N,0,0,0
Oyster Bay,247,N,0,0,0
Oyster Bay,248,N,0,0,0
Oyster Bay,249,N,0,0,0
Oyster Bay,250,N,0,0,0
Oyster Bay,251,N,0,0,0
Oyster Bay,252,N,0,0,0
Oyster Bay,253,N,0,0,0
Oyster Bay,254,N,0,0,0
Oyster Bay,255,N,0,0,0
Oyster Bay,256,N,0,0,0
Oyster Bay,257,N,0,0,0
Oyster Bay,258,N,0,0,0
Oyster Bay,259,N,0,0,0
Oyster Bay,260,N,0,0,0
Oyster Bay,261,N,0,0,0
Oyster Bay,262,N,0,0,0
Oyster Bay,263,N,0,0,0
Oyster Bay,264,N,0,0,0
Oyster Bay,265,N,0,0,0
Oyster Bay,266,N,0,0,0
Oyster Bay,267,N,0,0,0
Oyster Bay,268,N,0,0,0
Oyster Bay,269,N,0,0,0
Oyster Bay,270,N,0,0,0
Oyster Bay,271,N,0,0,0
Oyster Bay,272,N,0,0,0
Oyster Bay,273,N,0,0,0
Oyster Bay,274,N,0,0,0
Oyster Bay,275,N,0,0,0
Oyster Bay,276,N,0,0,0
Oyster Bay,277,N,0,0,0
Oyster Bay,278,N,0,0,0
Oyster Bay,279,N,0,0,0
Oyster Bay,280,N,0,0,0
Oyster Bay,281,N,0,0,0
Oyster Bay,282,N,0,0,0
Oyster Bay,283,N,0,0,0
Oyster Bay,284,N,0,0,0
Oyster Bay,285,N,0,0,0
Oyster Bay,286,N,0,0,0
Oyster Bay,287,N,0,0,0
Oyster Bay,288,N,0,0,0
Oyster Bay,289,N,0,0,0
Oyster Bay,290,N,0,0,0
Oyster Bay,291,N,0,0,0
Oyster Bay,292,N,0,0,0
Oyster Bay,293,N,0,0,0
Oyster Bay,294,N,0,0,0
Oyster Bay,295,N,0,0,0
Oyster Bay,296,N,0,0,0
Oyster Bay,297,N,0,0,0
Oyster Bay,298,N,0,0,0
Oyster Bay,299,N,0,0,0
Oyster Bay,300,N,0,0,0
Oyster Bay,301,N,0,0,0
Oyster Bay,302,N,0,0,0
Oyster Bay,303,N,0,0,0
Oyster Bay,304,N,0,0,0
Oyster Bay,305,N,0,0,0
Oyster Bay,306,N,0,0,0
Oyster Bay,307,N,0,0,0
Oyster Bay,308,N,0,0,0
Oyster Bay,309,N,0,0,0
Oyster Bay,310,N,0,0,0
Oyster Bay,311,N,0,0,0
Oyster Bay,312,N,0,0,0
Oyster Bay,313,N,0,0,0
Oyster Bay,314,N,0,0,0
Oyster Bay,315,N,0,0,0
Oyster Bay,316,N,0,0,0
Oyster Bay,317,N,0,0,0
Oyster Bay,318,N,0,0,0
Oyster Bay,319,N,0,0,0
Oyster Bay,320,N,0,0,0
Oyster Bay,321,N,0,0,0
Oyster Bay,322,N,0,0,0
Oyster Bay,323,N,0,0,0
Oyster Bay,324,N,0,0,0
Oyster Bay,325,N,0,0,0
Oyster Bay,326,N,0,0,0
Oyster Bay,327,N,0,0,0
Oyster Bay,328,N,0,0,0
Oyster Bay,329,N,0,0,0
Oyster Bay,330,N,0,0,0
Oyster Bay,331,N,0,0,0
Oyster Bay,332,N,0,0,0
Oyster Bay,333,N,0,0,0
Oyster Bay,334,N,0,0,0
Oyster Bay,335,N,0,0,0
Oyster Bay,336,N,0,0,0
Oyster Bay,337,N,0,0,0
Oyster Bay,338,N,0,0,0
Oyster Bay,339,N,0,0,0
Oyster Bay,340,N,0,0,0
Oyster Bay,341,N,0,0,0
Oyster Bay,342,N,0,0,0
Oyster Bay,343,N,0,0,0
Oyster Bay,344,N,0,0,0
Oyster Bay,345,N,0,0,0
Oyster Bay,346,N,0,0,0
Oyster Bay,347,N,0,0,0
Oyster Bay,348,N,0,0,0
Oyster Bay,349,N,0,0,0
Oyster Bay,350,N,0,0,0
Oyster Bay,351,N,0,0,0
Oyster Bay,352,N,0,0,0
Oyster Bay,353,N,0,0,0
Oyster Bay,354,N,0,0,0
Oyster Bay,355,N,0,0,0
Oyster Bay,356,N,0,0,0
Oyster Bay,357,N,0,0,0
Oyster Bay,358,N,0,0,0
Oyster Bay,359,N,0,0,0
Oyster Bay,360,N,0,0,0
Oyster Bay,361,N,0,0,0
Oyster Bay,362,N,0,0,0
Oyster Bay,363,N,0,0,0
Oyster Bay,364,N,0,0,0
Oyster Bay,365,N,0,0,0
Oyster Bay,366,N,0,0,0
Oyster Bay,367,N,0,0,0
Oyster Bay,368,N,0,0,0
Oyster Bay,369,N,0,0,0
Oyster Bay,370,N,0,0,0
Oyster Bay,371,N,0,0,0
Oyster Bay,372,N,0,0,0
Oyster Bay,373,N,0,0,0
Oyster Bay,374,N,0,0,0
Oyster Bay,375,N,0,0,0
Oyster Bay,376,N,0,0,0
Oyster Bay,377,N,0,0,0
Oyster Bay,378,N,0,0,0
Oyster Bay,379,N,0,0,0
Oyster Bay,380,N,0,0,0
Oyster Bay,381,N,0,0,0
Oyster Bay,382,N,0,0,0
Oyster Bay,383,N,0,0,0
Oyster Bay,384,N,0,0,0
Oyster Bay,385,N,0,0,0
Oyster Bay,386,N,0,0,0
Oyster Bay,387,N,0,0,0
Oyster Bay,388,N,0,0,0
Oyster Bay,389,N,0,0,0
Oyster Bay,390,N,0,0,0
Oyster Bay,391,N,0,0,0
Oyster Bay,392,N,0,0,0
Oyster Bay,393,N,0,0,0
Oyster Bay,394,N,0,0,0
Oyster Bay,395,N,0,0,0
Oyster Bay,396,N,0,0,0
Oyster Bay,397,N,0,0,0
Oyster Bay,398,N,0,0,0
Oyster Bay,399,N,0,0,0
Oyster Bay,400,N,0,0,0
Oyster Bay,401,N,0,0,0
Oyster Bay,402,N,0,0,0
Oyster Bay,403,N,0,0,0
Oyster Bay,404,N,0,0,0
Oyster Bay,405,N,0,0,0
Oyster Bay,406,N,0,0,0
Oyster Bay,407,N,0,0,0
Oyster Bay,408,N,0,0,0
Oyster Bay,409,N,0,0,0
Oyster Bay,410,N,0,0,0
Oyster Bay,411,N,0,0,0
Oyster Bay,412,N,0,0,0
Oyster Bay,413,N,0,0,0
Oyster Bay,414,N,0,0,0
Oyster Bay,415,N,0,0,0
Oyster Bay,416,N,0,0,0
Oyster Bay,417,N,0,0,0
Oyster Bay,418,N,0,0,0
Oyster Bay,419,N,0,0,0
Oyster Bay,420,N,0,0,0
Oyster Bay,421,N,0,0,0
Oyster Bay,422,N,0,0,0
Oyster Bay,423,N,0,0,0
Oyster Bay,424,N,0,0,0
Oyster Bay,425,N,0,0,0
Oyster Bay,426,N,0,0,0
Oyster Bay,427,N,0,0,0
Oyster Bay,428,N,0,0,0
Oyster Bay,429,N,0,0,0
Oyster Bay,430,N,0,0,0
Oyster Bay,431,N,0,0,0
Oyster Bay,432,N,0,0,0
Oyster Bay,433,N,0,0,0
Oyster Bay,434,N,0,0,0
Oyster Bay,435,N,0,0,0
Oyster Bay,436,N,0,0,0
Oyster Bay,437,N,0,0,0
Oyster Bay,438,N,0,0,0
Oyster Bay,439,N,0,0,0
Oyster Bay,440,N,0,0,0
Oyster Bay,441,N,0,0,0
Oyster Bay,442,N,0,0,0
Oyster Bay,443,N,0,0,0
Oyster Bay,444,N,0,0,0
Oyster Bay,445,N,0,0,0
Oyster Bay,446,N,0,0,0
Oyster Bay,447,N,0,0,0
Oyster Bay,448,N,0,0,0
Oyster Bay,449,N,0,0,0
Oyster Bay,450,N,0,0,0
Oyster Bay,451,N,0,0,0
Oyster Bay,452,N,0,0,0
Oyster Bay,453,N,0,0,0
Oyster Bay,454,N,0,0,0
Oyster Bay,455,N,0,0,0
Oyster Bay,456,N,0,0,0
Oyster Bay,457,N,0,0,0
Oyster Bay,458,N,0,0,0
Oyster Bay,459,N,0,0,0
Oyster Bay,460,N,0,0,0
Oyster Bay,461,N,0,0,0
Oyster Bay,462,N,0,0,0
Oyster Bay,463,N,0,0,0
Oyster Bay,464,N,0,0,0
Oyster Bay,465,N,0,0,0
Oyster Bay,466,N,0,0,0
Oyster Bay,467,N,0,0,0
Oyster Bay,468,N,0,0,0
Oyster Bay,469,N,0,0,0
Oyster Bay,470,N,0,0,0
Oyster Bay,471,N,0,0,0
Oyster Bay,472,N,0,0,0
Oyster Bay,473,N,0,0,0
Oyster Bay,474,N,0,0,0
Oyster Bay,475,N,0,0,0
Oyster Bay,476,N,0,0,0
Oyster Bay,477,N,0,0,0
Oyster Bay,478,N,0,0,0
Oyster Bay,479,N,0,0,0
Oyster Bay,480,N,0,0,0
Oyster Bay,1,H,1,1,1900
Oyster Bay,2,H,1,1,44833
Oyster Bay,3,H,1,1,433
Oyster Bay,4,H,1,1,289333
Oyster Bay,5,H,1,1,110013
Oyster Bay,6,H,1,1,186747
Oyster Bay,7,H,1,1,126827
Oyster Bay,8,H,1,1,7280
Oyster Bay,9,H,1,1,583
Oyster Bay,10,H,1,1,27267
Oyster Bay,11,H,1,1,93427
Oyster Bay,12,H,1,1,127840
Oyster Bay,13,H,1,1,34400
Oyster Bay,14,H,1,1,37867
Oyster Bay,15,H,1,1,17700
Oyster Bay,16,H,1,1,70000
Oyster Bay,17,H,1,1,27333
Oyster Bay,18,H,1,1,265680
Oyster Bay,19,H,1,1,129200
Oyster Bay,20,H,1,1,100200
Oyster Bay,21,H,1,1,43500
Oyster Bay,22,H,1,1,1084267
Oyster Bay,23,H,1,1,116400
Oyster Bay,24,H,1,1,90067
Oyster Bay,25,H,1,1,0
Oyster Bay,26,H,1,1,0
Oyster Bay,27,H,1,0,0
Oyster Bay,28,H,1,0,0
Oyster Bay,29,H,1,0,0
Oyster Bay,30,H,1,0,0
Oyster Bay,31,H,1,0,0
Oyster Bay,32,H,1,0,0
Oyster Bay,33,H,1,0,0
Oyster Bay,34,H,1,0,0
Oyster Bay,35,H,1,0,0
Oyster Bay,36,H,1,0,0
Oyster Bay,37,H,1,0,0
Oyster Bay,38,H,1,0,0
Oyster Bay,39,H,1,0,0
Oyster Bay,40,H,1,0,0
Oyster Bay,41,H,1,0,0
Oyster Bay,42,H,1,0,0
Oyster Bay,43,H,1,0,0
Oyster Bay,44,H,1,0,0
Oyster Bay,45,H,1,0,0
Oyster Bay,46,H,1,0,0
Oyster Bay,47,H,1,0,0
Oyster Bay,48,H,1,0,0
Oyster Bay,49,H,1,0,0
Oyster Bay,50,H,1,0,0
Oyster Bay,51,H,1,0,0
Oyster Bay,52,H,1,0,0
Oyster Bay,53,H,1,0,0
Oyster Bay,54,H,1,0,0
Oyster Bay,55,H,1,0,0
Oyster Bay,56,H,1,0,0
Oyster Bay,57,H,1,0,0
Oyster Bay,58,H,1,0,0
Oyster Bay,59,H,1,0,0
Oyster Bay,60,H,1,0,0
Oyster Bay,61,H,1,0,0
Oyster Bay,62,H,1,0,0
Oyster Bay,63,H,1,0,0
Oyster Bay,64,H,1,0,0
Oyster Bay,65,H,1,0,0
Oyster Bay,66,H,1,0,0
Oyster Bay,67,H,1,0,0
Oyster Bay,68,H,1,0,0
Oyster Bay,69,H,1,0,0
Oyster Bay,70,H,1,0,0
Oyster Bay,71,H,1,0,0
Oyster Bay,72,H,1,0,0
Oyster Bay,73,H,1,0,0
Oyster Bay,74,H,1,0,0
Oyster Bay,75,H,1,0,0
Oyster Bay,76,H,1,0,0
Oyster Bay,77,H,1,0,0
Oyster Bay,78,H,1,0,0
Oyster Bay,79,H,1,0,0
Oyster Bay,80,H,1,0,0
Oyster Bay,81,H,1,0,0
Oyster Bay,82,H,1,0,0
Oyster Bay,83,H,1,0,0
Oyster Bay,84,H,1,0,0
Oyster Bay,85,H,1,0,0
Oyster Bay,86,H,1,0,0
Oyster Bay,87,H,1,0,0
Oyster Bay,88,H,1,0,0
Oyster Bay,89,H,1,0,0
Oyster Bay,90,H,1,0,0
Oyster Bay,91,H,1,0,0
Oyster Bay,92,H,1,0,0
Oyster Bay,93,H,1,0,0
Oyster Bay,94,H,1,0,0
Oyster Bay,95,H,1,0,0
Oyster Bay,96,H,1,0,0
Oyster Bay,97,H,1,0,0
Oyster Bay,98,H,1,0,0
Oyster Bay,99,H,1,0,0
Oyster Bay,100,H,1,0,0
Oyster Bay,101,H,1,0,0
Oyster Bay,102,H,1,0,0
Oyster Bay,103,H,1,0,0
Oyster Bay,104,H,1,0,0
Oyster Bay,105,H,1,0,0
Oyster Bay,106,H,1,0,0
Oyster Bay,107,H,1,0,0
Oyster Bay,108,H,1,0,0
Oyster Bay,109,H,1,0,0
Oyster Bay,110,H,1,0,0
Oyster Bay,111,H,1,0,0
Oyster Bay,112,H,1,0,0
Oyster Bay,113,H,1,0,0
Oyster Bay,114,H,1,0,0
Oyster Bay,115,H,1,0,0
Oyster Bay,116,H,1,0,0
Oyster Bay,117,H,1,0,0
Oyster Bay,118,H,1,0,0
Oyster Bay,119,H,1,0,0
Oyster Bay,120,H,1,0,0
Oyster Bay,121,H,1,0,0
Oyster Bay,122,H,1,0,0
Oyster Bay,123,H,1,0,0
Oyster Bay,124,H,1,0,0
Oyster Bay,125,H,1,0,0
Oyster Bay,126,H,1,0,0
Oyster Bay,127,H,1,0,0
Oyster Bay,128,H,1,0,0
Oyster Bay,129,H,1,0,0
Oyster Bay,130,H,1,0,0
Oyster Bay,131,H,1,0,0
Oyster Bay,132,H,1,0,0
Oyster Bay,133,H,1,0,0
Oyster Bay,134,H,1,0,0
Oyster Bay,135,H,1,0,0
Oyster Bay,136,H,1,0,0
Oyster Bay,137,H,1,0,0
Oyster Bay,138,H,1,0,0
Oyster Bay,139,H,1,0,0
Oyster Bay,140,H,1,0,0
Oyster Bay,141,H,1,0,0
Oyster Bay,142,H,1,0,0
Oyster Bay,143,H,1,0,0
Oyster Bay,144,H,1,0,0
Oyster Bay,145,H,1,0,0
Oyster Bay,146,H,1,0,0
Oyster Bay,147,H,1,0,0
Oyster Bay,148,H,1,0,0
Oyster Bay,149,H,1,0,0
Oyster Bay,150,H,1,0,0
Oyster Bay,151,H,1,0,0
Oyster Bay,152,H,1,0,0
Oyster Bay,153,H,1,0,0
Oyster Bay,154,H,1,0,0
Oyster Bay,155,H,1,0,0
Oyster Bay,156,H,1,0,0
Oyster Bay,157,H,1,0,0
Oyster Bay,158,H,1,0,0
Oyster Bay,159,H,1,0,0
Oyster Bay,160,H,1,0,0
Oyster Bay,161,H,1,0,0
Oyster Bay,162,H,1,0,0
Oyster Bay,163,H,1,0,0
Oyster Bay,164,H,1,0,0
Oyster Bay,165,H,1,0,0
Oyster Bay,166,H,1,0,0
Oyster Bay,167,H,1,0,0
Oyster Bay,168,H,1,0,0
Oyster Bay,169,H,1,0,0
Oyster Bay,170,H,1,0,0
Oyster Bay,171,H,1,0,0
Oyster Bay,172,H,1,0,0
Oyster Bay,173,H,1,0,0
Oyster Bay,174,H,1,0,0
Oyster Bay,175,H,1,0,0
Oyster Bay,176,H,1,0,0
Oyster Bay,177,H,1,0,0
Oyster Bay,178,H,1,0,0
Oyster Bay,179,H,1,0,0
Oyster Bay,180,H,1,0,0
Oyster Bay,181,H,1,0,0
Oyster Bay,182,H,1,0,0
Oyster Bay,183,H,1,0,0
Oyster Bay,184,H,1,0,0
Oyster Bay,185,H,1,0,0
Oyster Bay,186,H,1,0,0
Oyster Bay,187,H,1,0,0
Oyster Bay,188,H,1,0,0
Oyster Bay,189,H,1,0,0
Oyster Bay,190,H,1,0,0
Oyster Bay,191,H,1,0,0
Oyster Bay,192,H,1,0,0
Oyster Bay,193,H,1,0,0
Oyster Bay,194,H,1,0,0
Oyster Bay,195,H,1,0,0
Oyster Bay,196,H,1,0,0
Oyster Bay,197,H,1,0,0
Oyster Bay,198,H,1,0,0
Oyster Bay,199,H,1,0,0
Oyster Bay,200,H,1,0,0
Oyster Bay,201,H,1,0,0
Oyster Bay,202,H,1,0,0
Oyster Bay,203,H,1,0,0
Oyster Bay,204,H,1,0,0
Oyster Bay,205,H,1,0,0
Oyster Bay,206,H,1,0,0
Oyster Bay,207,H,1,0,0
Oyster Bay,208,H,1,0,0
Oyster Bay,209,H,1,0,0
Oyster Bay,210,H,1,0,0
Oyster Bay,211,H,1,0,0
Oyster Bay,212,H,1,0,0
Oyster Bay,213,H,1,0,0
Oyster Bay,214,H,1,0,0
Oyster Bay,215,H,1,0,0
Oyster Bay,216,H,1,0,0
Oyster Bay,217,H,1,0,0
Oyster Bay,218,H,1,0,0
Oyster Bay,219,H,1,0,0
Oyster Bay,220,H,1,0,0
Oyster Bay,221,H,1,0,0
Oyster Bay,222,H,1,0,0
Oyster Bay,223,H,1,0,0
Oyster Bay,224,H,1,0,0
Oyster Bay,225,H,1,0,0
Oyster Bay,226,H,1,0,0
Oyster Bay,227,H,1,0,0
Oyster Bay,228,H,1,0,0
Oyster Bay,229,H,1,0,0
Oyster Bay,230,H,1,0,0
Oyster Bay,231,H,1,0,0
Oyster Bay,232,H,0,0,0
Oyster Bay,233,H,0,0,0
Oyster Bay,234,H,0,0,0
Oyster Bay,235,H,0,0,0
Oyster Bay,236,H,0,0,0
Oyster Bay,237,H,0,0,0
Oyster Bay,238,H,0,0,0
Oyster Bay,239,H,0,0,0
Oyster Bay,240,H,0,0,0
Oyster Bay,241,H,0,0,0
Oyster Bay,242,H,0,0,0
Oyster Bay,243,H,0,0,0
Oyster Bay,244,H,0,0,0
Oyster Bay,245,H,0,0,0
Oyster Bay,246,H,0,0,0
Oyster Bay,247,H,0,0,0
Oyster Bay,248,H,0,0,0
Oyster Bay,249,H,0,0,0
Oyster Bay,250,H,0,0,0
Oyster Bay,251,H,0,0,0
Oyster Bay,252,H,0,0,0
Oyster Bay,253,H,0,0,0
Oyster Bay,254,H,0,0,0
Oyster Bay,255,H,0,0,0
Oyster Bay,256,H,0,0,0
Oyster Bay,257,H,0,0,0
Oyster Bay,258,H,0,0,0
Oyster Bay,259,H,0,0,0
Oyster Bay,260,H,0,0,0
Oyster Bay,261,H,0,0,0
Oyster Bay,262,H,0,0,0
Oyster Bay,263,H,0,0,0
Oyster Bay,264,H,0,0,0
Oyster Bay,265,H,0,0,0
Oyster Bay,266,H,0,0,0
Oyster Bay,267,H,0,0,0
Oyster Bay,268,H,0,0,0
Oyster Bay,269,H,0,0,0
Oyster Bay,270,H,0,0,0
Oyster Bay,271,H,0,0,0
Oyster Bay,272,H,0,0,0
Oyster Bay,273,H,0,0,0
Oyster Bay,274,H,0,0,0
Oyster Bay,275,H,0,0,0
Oyster Bay,276,H,0,0,0
Oyster Bay,277,H,0,0,0
Oyster Bay,278,H,0,0,0
Oyster Bay,279,H,0,0,0
Oyster Bay,280,H,0,0,0
Oyster Bay,281,H,0,0,0
Oyster Bay,282,H,0,0,0
Oyster Bay,283,H,0,0,0
Oyster Bay,284,H,0,0,0
Oyster Bay,285,H,0,0,0
Oyster Bay,286,H,0,0,0
Oyster Bay,287,H,0,0,0
Oyster Bay,288,H,0,0,0
Oyster Bay,289,H,0,0,0
Oyster Bay,290,H,0,0,0
Oyster Bay,291,H,0,0,0
Oyster Bay,292,H,0,0,0
Oyster Bay,293,H,0,0,0
Oyster Bay,294,H,0,0,0
Oyster Bay,295,H,0,0,0
Oyster Bay,296,H,0,0,0
Oyster Bay,297,H,0,0,0
Oyster Bay,298,H,0,0,0
Oyster Bay,299,H,0,0,0
Oyster Bay,300,H,0,0,0
Oyster Bay,301,H,0,0,0
Oyster Bay,302,H,0,0,0
Oyster Bay,303,H,0,0,0
Oyster Bay,304,H,0,0,0
Oyster Bay,305,H,0,0,0
Oyster Bay,306,H,0,0,0
Oyster Bay,307,H,0,0,0
Oyster Bay,308,H,0,0,0
Oyster Bay,309,H,0,0,0
Oyster Bay,310,H,0,0,0
Oyster Bay,311,H,0,0,0
Oyster Bay,312,H,0,0,0
Oyster Bay,313,H,0,0,0
Oyster Bay,314,H,0,0,0
Oyster Bay,315,H,0,0,0
Oyster Bay,316,H,0,0,0
Oyster Bay,317,H,0,0,0
Oyster Bay,318,H,0,0,0
Oyster Bay,319,H,0,0,0
Oyster Bay,320,H,0,0,0
Oyster Bay,321,H,0,0,0
Oyster Bay,322,H,0,0,0
Oyster Bay,323,H,0,0,0
Oyster Bay,324,H,0,0,0
Oyster Bay,325,H,0,0,0
Oyster Bay,326,H,0,0,0
Oyster Bay,327,H,0,0,0
Oyster Bay,328,H,0,0,0
Oyster Bay,329,H,0,0,0
Oyster Bay,330,H,0,0,0
Oyster Bay,331,H,0,0,0
Oyster Bay,332,H,0,0,0
Oyster Bay,333,H,0,0,0
Oyster Bay,334,H,0,0,0
Oyster Bay,335,H,0,0,0
Oyster Bay,336,H,0,0,0
Oyster Bay,337,H,0,0,0
Oyster Bay,338,H,0,0,0
Oyster Bay,339,H,0,0,0
Oyster Bay,340,H,0,0,0
Oyster Bay,341,H,0,0,0
Oyster Bay,342,H,0,0,0
Oyster Bay,343,H,0,0,0
Oyster Bay,344,H,0,0,0
Oyster Bay,345,H,0,0,0
Oyster Bay,346,H,0,0,0
Oyster Bay,347,H,0,0,0
Oyster Bay,348,H,0,0,0
Oyster Bay,349,H,0,0,0
Oyster Bay,350,H,0,0,0
Oyster Bay,351,H,0,0,0
Oyster Bay,352,H,0,0,0
Oyster Bay,353,H,0,0,0
Oyster Bay,354,H,0,0,0
Oyster Bay,355,H,0,0,0
Oyster Bay,356,H,0,0,0
Oyster Bay,357,H,0,0,0
Oyster Bay,358,H,0,0,0
Oyster Bay,359,H,0,0,0
Oyster Bay,360,H,0,0,0
Oyster Bay,361,H,0,0,0
Oyster Bay,362,H,0,0,0
Oyster Bay,363,H,0,0,0
Oyster Bay,364,H,0,0,0
Oyster Bay,365,H,0,0,0
Oyster Bay,366,H,0,0,0
Oyster Bay,367,H,0,0,0
Oyster Bay,368,H,0,0,0
Oyster Bay,369,H,0,0,0
Oyster Bay,370,H,0,0,0
Oyster Bay,371,H,0,0,0
Oyster Bay,372,H,0,0,0
Oyster Bay,373,H,0,0,0
Oyster Bay,374,H,0,0,0
Oyster Bay,375,H,0,0,0
Oyster Bay,376,H,0,0,0
Oyster Bay,377,H,0,0,0
Oyster Bay,378,H,0,0,0
Oyster Bay,379,H,0,0,0
Oyster Bay,380,H,0,0,0
Oyster Bay,381,H,0,0,0
Oyster Bay,382,H,0,0,0
Oyster Bay,383,H,0,0,0
Oyster Bay,384,H,0,0,0
Oyster Bay,385,H,0,0,0
Oyster Bay,386,H,0,0,0
Oyster Bay,387,H,0,0,0
Oyster Bay,388,H,0,0,0
Oyster Bay,389,H,0,0,0
Oyster Bay,390,H,0,0,0
Oyster Bay,391,H,0,0,0
Oyster Bay,392,H,0,0,0
Oyster Bay,393,H,0,0,0
Oyster Bay,394,H,0,0,0
Oyster Bay,395,H,0,0,0
Oyster Bay,396,H,0,0,0
Oyster Bay,397,H,0,0,0
Oyster Bay,398,H,0,0,0
Oyster Bay,399,H,0,0,0
Oyster Bay,400,H,0,0,0
Oyster Bay,401,H,0,0,0
Oyster Bay,402,H,0,0,0
Oyster Bay,403,H,0,0,0
Oyster Bay,404,H,0,0,0
Oyster Bay,405,H,0,0,0
Oyster Bay,406,H,0,0,0
Oyster Bay,407,H,0,0,0
Oyster Bay,408,H,0,0,0
